tract,subject,pos,FA
11.0,7.0,93.0,0.436499636364
11.0,7.0,94.0,0.436408
11.0,7.0,95.0,0.438525727273
11.0,7.0,96.0,0.430246772727
11.0,7.0,97.0,0.404726636364
11.0,7.0,98.0,0.361587272727
11.0,7.0,99.0,0.288020318182
11.0,7.0,100.0,0.209063863636
12.0,7.0,1.0,0.227952636364
12.0,7.0,2.0,0.332307454545
12.0,7.0,3.0,0.420269909091
12.0,7.0,4.0,0.445876545455
12.0,7.0,5.0,0.447302863636
12.0,7.0,6.0,0.472198409091
12.0,7.0,7.0,0.504384363636
12.0,7.0,8.0,0.506837727273
12.0,7.0,9.0,0.498761818182
12.0,7.0,10.0,0.495875818182
12.0,7.0,11.0,0.490336727273
12.0,7.0,12.0,0.470301636364
12.0,7.0,13.0,0.452876454545
12.0,7.0,14.0,0.449746090909
12.0,7.0,15.0,0.454237090909
12.0,7.0,16.0,0.470023318182
12.0,7.0,17.0,0.493370954545
12.0,7.0,18.0,0.525855545455
12.0,7.0,19.0,0.558855454545
12.0,7.0,20.0,0.584001727273
12.0,7.0,21.0,0.5970715
12.0,7.0,22.0,0.600761181818
12.0,7.0,23.0,0.603873909091
12.0,7.0,24.0,0.598181136364
12.0,7.0,25.0,0.592980227273
12.0,7.0,26.0,0.588553227273
12.0,7.0,27.0,0.583562
12.0,7.0,28.0,0.577576772727
12.0,7.0,29.0,0.576327545455
12.0,7.0,30.0,0.570565318182
12.0,7.0,31.0,0.568513909091
12.0,7.0,32.0,0.561143045455
12.0,7.0,33.0,0.541744454545
12.0,7.0,34.0,0.5294155
12.0,7.0,35.0,0.521088590909
12.0,7.0,36.0,0.520415181818
12.0,7.0,37.0,0.539199045455
12.0,7.0,38.0,0.561023045455
12.0,7.0,39.0,0.578576909091
12.0,7.0,40.0,0.584710636364
12.0,7.0,41.0,0.590079136364
12.0,7.0,42.0,0.591517681818
12.0,7.0,43.0,0.589000090909
12.0,7.0,44.0,0.585211772727
12.0,7.0,45.0,0.575804545455
12.0,7.0,46.0,0.566721227273
12.0,7.0,47.0,0.564218090909
12.0,7.0,48.0,0.5637945
12.0,7.0,49.0,0.553617954545
12.0,7.0,50.0,0.545245272727
12.0,7.0,51.0,0.546591863636
12.0,7.0,52.0,0.543175954545
12.0,7.0,53.0,0.539920909091
12.0,7.0,54.0,0.537000181818
12.0,7.0,55.0,0.534137636364
12.0,7.0,56.0,0.5249145
12.0,7.0,57.0,0.511725590909
12.0,7.0,58.0,0.511065863636
12.0,7.0,59.0,0.508555454545
12.0,7.0,60.0,0.508326636364
12.0,7.0,61.0,0.5048905
12.0,7.0,62.0,0.503344545455
12.0,7.0,63.0,0.500299909091
12.0,7.0,64.0,0.498412090909
12.0,7.0,65.0,0.501245045455
12.0,7.0,66.0,0.509430909091
12.0,7.0,67.0,0.520637
12.0,7.0,68.0,0.539880772727
12.0,7.0,69.0,0.555341590909
12.0,7.0,70.0,0.557144
12.0,7.0,71.0,0.549368409091
12.0,7.0,72.0,0.527618590909
12.0,7.0,73.0,0.502808772727
12.0,7.0,74.0,0.477600954545
12.0,7.0,75.0,0.459341318182
12.0,7.0,76.0,0.441864272727
12.0,7.0,77.0,0.438612863636
12.0,7.0,78.0,0.450565318182
12.0,7.0,79.0,0.466289272727
12.0,7.0,80.0,0.475237681818
12.0,7.0,81.0,0.479918272727
12.0,7.0,82.0,0.471925136364
12.0,7.0,83.0,0.4523115
12.0,7.0,84.0,0.434037727273
12.0,7.0,85.0,0.4187825
12.0,7.0,86.0,0.413433590909
12.0,7.0,87.0,0.396068772727
12.0,7.0,88.0,0.360025818182
12.0,7.0,89.0,0.334068136364
12.0,7.0,90.0,0.352820318182
12.0,7.0,91.0,0.390528909091
12.0,7.0,92.0,0.405745409091
12.0,7.0,93.0,0.403098
12.0,7.0,94.0,0.407252363636
12.0,7.0,95.0,0.396365227273
12.0,7.0,96.0,0.380349454545
12.0,7.0,97.0,0.341447545455
12.0,7.0,98.0,0.324073454545
12.0,7.0,99.0,0.291714090909
12.0,7.0,100.0,0.182373818182
13.0,7.0,1.0,0.196588136364
13.0,7.0,2.0,0.276145272727
13.0,7.0,3.0,0.350124409091
13.0,7.0,4.0,0.398116090909
13.0,7.0,5.0,0.433367681818
13.0,7.0,6.0,0.464979181818
13.0,7.0,7.0,0.481856772727
13.0,7.0,8.0,0.485124681818
13.0,7.0,9.0,0.478264636364
13.0,7.0,10.0,0.461987363636
13.0,7.0,11.0,0.450258
13.0,7.0,12.0,0.452241045455
13.0,7.0,13.0,0.462269227273
13.0,7.0,14.0,0.474643363636
13.0,7.0,15.0,0.485429227273
13.0,7.0,16.0,0.491029727273
13.0,7.0,17.0,0.496775909091
13.0,7.0,18.0,0.5068275
13.0,7.0,19.0,0.521720772727
13.0,7.0,20.0,0.536276636364
13.0,7.0,21.0,0.550395318182
13.0,7.0,22.0,0.567896272727
13.0,7.0,23.0,0.581611090909
13.0,7.0,24.0,0.594615409091
13.0,7.0,25.0,0.6063535
13.0,7.0,26.0,0.615765
13.0,7.0,27.0,0.620184818182
13.0,7.0,28.0,0.620573318182
13.0,7.0,29.0,0.620820545455
13.0,7.0,30.0,0.6205925
13.0,7.0,31.0,0.6221215
13.0,7.0,32.0,0.624993772727
13.0,7.0,33.0,0.629840636364
13.0,7.0,34.0,0.641408227273
13.0,7.0,35.0,0.652270681818
13.0,7.0,36.0,0.6583785
13.0,7.0,37.0,0.664096136364
13.0,7.0,38.0,0.664283318182
13.0,7.0,39.0,0.661070136364
13.0,7.0,40.0,0.658174454545
13.0,7.0,41.0,0.652888227273
13.0,7.0,42.0,0.649632545455
13.0,7.0,43.0,0.647403727273
13.0,7.0,44.0,0.641402818182
13.0,7.0,45.0,0.633903727273
13.0,7.0,46.0,0.631363272727
13.0,7.0,47.0,0.635196545455
13.0,7.0,48.0,0.636465545455
13.0,7.0,49.0,0.633234545455
13.0,7.0,50.0,0.633272818182
13.0,7.0,51.0,0.635830409091
13.0,7.0,52.0,0.637431590909
13.0,7.0,53.0,0.642815181818
13.0,7.0,54.0,0.646560772727
13.0,7.0,55.0,0.642754363636
13.0,7.0,56.0,0.634356136364
13.0,7.0,57.0,0.626267545455
13.0,7.0,58.0,0.620045772727
13.0,7.0,59.0,0.612550772727
13.0,7.0,60.0,0.608269863636
13.0,7.0,61.0,0.607811318182
13.0,7.0,62.0,0.6108275
13.0,7.0,63.0,0.612368909091
13.0,7.0,64.0,0.605657772727
13.0,7.0,65.0,0.593657863636
13.0,7.0,66.0,0.580115272727
13.0,7.0,67.0,0.571867318182
13.0,7.0,68.0,0.564817954545
13.0,7.0,69.0,0.557262409091
13.0,7.0,70.0,0.547935
13.0,7.0,71.0,0.534650727273
13.0,7.0,72.0,0.521551363636
13.0,7.0,73.0,0.508951954545
13.0,7.0,74.0,0.496272272727
13.0,7.0,75.0,0.482936
13.0,7.0,76.0,0.471196545455
13.0,7.0,77.0,0.460955
13.0,7.0,78.0,0.454970545455
13.0,7.0,79.0,0.453884818182
13.0,7.0,80.0,0.457285727273
13.0,7.0,81.0,0.464632818182
13.0,7.0,82.0,0.466217454545
13.0,7.0,83.0,0.460194636364
13.0,7.0,84.0,0.449473545455
13.0,7.0,85.0,0.433098363636
13.0,7.0,86.0,0.410186227273
13.0,7.0,87.0,0.386967727273
13.0,7.0,88.0,0.368972590909
13.0,7.0,89.0,0.365647818182
13.0,7.0,90.0,0.378645727273
13.0,7.0,91.0,0.394891181818
13.0,7.0,92.0,0.402809090909
13.0,7.0,93.0,0.399753545455
13.0,7.0,94.0,0.384399954545
13.0,7.0,95.0,0.361457909091
13.0,7.0,96.0,0.3273455
13.0,7.0,97.0,0.298978
13.0,7.0,98.0,0.269180409091
13.0,7.0,99.0,0.228257772727
13.0,7.0,100.0,0.175687045455
14.0,7.0,1.0,0.180730545455
14.0,7.0,2.0,0.251967727273
14.0,7.0,3.0,0.320409318182
14.0,7.0,4.0,0.366533772727
14.0,7.0,5.0,0.403692
14.0,7.0,6.0,0.445682727273
14.0,7.0,7.0,0.488929909091
14.0,7.0,8.0,0.5201505
14.0,7.0,9.0,0.534062272727
14.0,7.0,10.0,0.536174272727
14.0,7.0,11.0,0.531174090909
14.0,7.0,12.0,0.519156590909
14.0,7.0,13.0,0.501915090909
14.0,7.0,14.0,0.477984409091
14.0,7.0,15.0,0.442760954545
14.0,7.0,16.0,0.414648363636
14.0,7.0,17.0,0.403590454545
14.0,7.0,18.0,0.404970590909
14.0,7.0,19.0,0.413854545455
14.0,7.0,20.0,0.428849954545
14.0,7.0,21.0,0.445537045455
14.0,7.0,22.0,0.459579909091
14.0,7.0,23.0,0.468640636364
14.0,7.0,24.0,0.474160045455
14.0,7.0,25.0,0.476249318182
14.0,7.0,26.0,0.4766695
14.0,7.0,27.0,0.473477454545
14.0,7.0,28.0,0.473165272727
14.0,7.0,29.0,0.469607272727
14.0,7.0,30.0,0.465333727273
14.0,7.0,31.0,0.463023
14.0,7.0,32.0,0.4600055
14.0,7.0,33.0,0.461326181818
14.0,7.0,34.0,0.467812181818
14.0,7.0,35.0,0.480700772727
14.0,7.0,36.0,0.496387454545
14.0,7.0,37.0,0.50917
14.0,7.0,38.0,0.518887727273
14.0,7.0,39.0,0.522793727273
14.0,7.0,40.0,0.522093954545
14.0,7.0,41.0,0.521618909091
14.0,7.0,42.0,0.519614681818
14.0,7.0,43.0,0.514086363636
14.0,7.0,44.0,0.512288090909
14.0,7.0,45.0,0.517662181818
14.0,7.0,46.0,0.530348545455
14.0,7.0,47.0,0.548618409091
14.0,7.0,48.0,0.564789590909
14.0,7.0,49.0,0.568483590909
14.0,7.0,50.0,0.560766772727
14.0,7.0,51.0,0.553144272727
14.0,7.0,52.0,0.551590863636
14.0,7.0,53.0,0.559301
14.0,7.0,54.0,0.564214681818
14.0,7.0,55.0,0.564738318182
14.0,7.0,56.0,0.559682863636
14.0,7.0,57.0,0.549509454545
14.0,7.0,58.0,0.542912
14.0,7.0,59.0,0.538705181818
14.0,7.0,60.0,0.534384
14.0,7.0,61.0,0.532862818182
14.0,7.0,62.0,0.524131045455
14.0,7.0,63.0,0.512199318182
14.0,7.0,64.0,0.503795590909
14.0,7.0,65.0,0.500220636364
14.0,7.0,66.0,0.495529772727
14.0,7.0,67.0,0.492517136364
14.0,7.0,68.0,0.490869227273
14.0,7.0,69.0,0.489984545455
14.0,7.0,70.0,0.488929090909
14.0,7.0,71.0,0.483747772727
14.0,7.0,72.0,0.475034727273
14.0,7.0,73.0,0.463344590909
14.0,7.0,74.0,0.455260409091
14.0,7.0,75.0,0.447000954545
14.0,7.0,76.0,0.439581590909
14.0,7.0,77.0,0.433555681818
14.0,7.0,78.0,0.434514136364
14.0,7.0,79.0,0.437485954545
14.0,7.0,80.0,0.437574227273
14.0,7.0,81.0,0.437306954545
14.0,7.0,82.0,0.441733181818
14.0,7.0,83.0,0.439860090909
14.0,7.0,84.0,0.435411318182
14.0,7.0,85.0,0.426547363636
14.0,7.0,86.0,0.416552772727
14.0,7.0,87.0,0.412497454545
14.0,7.0,88.0,0.405057136364
14.0,7.0,89.0,0.402718090909
14.0,7.0,90.0,0.403256636364
14.0,7.0,91.0,0.383016
14.0,7.0,92.0,0.391448681818
14.0,7.0,93.0,0.383417136364
14.0,7.0,94.0,0.376545590909
14.0,7.0,95.0,0.363718454545
14.0,7.0,96.0,0.327523090909
14.0,7.0,97.0,0.290515227273
14.0,7.0,98.0,0.260395
14.0,7.0,99.0,0.224103636364
14.0,7.0,100.0,0.1752015
15.0,7.0,1.0,0.176760045455
15.0,7.0,2.0,0.222119045455
15.0,7.0,3.0,0.263827818182
15.0,7.0,4.0,0.299759954545
15.0,7.0,5.0,0.333813545455
15.0,7.0,6.0,0.373149454545
15.0,7.0,7.0,0.410628909091
15.0,7.0,8.0,0.444403772727
15.0,7.0,9.0,0.465962727273
15.0,7.0,10.0,0.463416272727
15.0,7.0,11.0,0.4599925
15.0,7.0,12.0,0.465754772727
15.0,7.0,13.0,0.483019954545
15.0,7.0,14.0,0.497805590909
15.0,7.0,15.0,0.512347045455
15.0,7.0,16.0,0.518151954545
15.0,7.0,17.0,0.5214605
15.0,7.0,18.0,0.523629681818
15.0,7.0,19.0,0.521940136364
15.0,7.0,20.0,0.512639454545
15.0,7.0,21.0,0.502143909091
15.0,7.0,22.0,0.482744818182
15.0,7.0,23.0,0.457292227273
15.0,7.0,24.0,0.429198045455
15.0,7.0,25.0,0.404340954545
15.0,7.0,26.0,0.387593590909
15.0,7.0,27.0,0.373455318182
15.0,7.0,28.0,0.361145272727
15.0,7.0,29.0,0.349768136364
15.0,7.0,30.0,0.340753818182
15.0,7.0,31.0,0.341172318182
15.0,7.0,32.0,0.350170409091
15.0,7.0,33.0,0.365287681818
15.0,7.0,34.0,0.3807515
15.0,7.0,35.0,0.3944275
15.0,7.0,36.0,0.408763227273
15.0,7.0,37.0,0.425013545455
15.0,7.0,38.0,0.440471136364
15.0,7.0,39.0,0.450737727273
15.0,7.0,40.0,0.454050545455
15.0,7.0,41.0,0.453919272727
15.0,7.0,42.0,0.450762181818
15.0,7.0,43.0,0.443971909091
15.0,7.0,44.0,0.426707954545
15.0,7.0,45.0,0.406669772727
15.0,7.0,46.0,0.387752181818
15.0,7.0,47.0,0.373643863636
15.0,7.0,48.0,0.362425909091
15.0,7.0,49.0,0.353489772727
15.0,7.0,50.0,0.3477845
15.0,7.0,51.0,0.345407545455
15.0,7.0,52.0,0.348151772727
15.0,7.0,53.0,0.360671363636
15.0,7.0,54.0,0.376255681818
15.0,7.0,55.0,0.389178136364
15.0,7.0,56.0,0.399477818182
15.0,7.0,57.0,0.406769454545
15.0,7.0,58.0,0.411528818182
15.0,7.0,59.0,0.414647636364
15.0,7.0,60.0,0.415508545455
15.0,7.0,61.0,0.421366454545
15.0,7.0,62.0,0.433670727273
15.0,7.0,63.0,0.442396181818
15.0,7.0,64.0,0.451277090909
15.0,7.0,65.0,0.458239454545
15.0,7.0,66.0,0.460956772727
15.0,7.0,67.0,0.457242454545
15.0,7.0,68.0,0.449635727273
15.0,7.0,69.0,0.440996409091
15.0,7.0,70.0,0.436749727273
15.0,7.0,71.0,0.438892818182
15.0,7.0,72.0,0.447642
15.0,7.0,73.0,0.455748227273
15.0,7.0,74.0,0.459215590909
15.0,7.0,75.0,0.459744636364
15.0,7.0,76.0,0.458292545455
15.0,7.0,77.0,0.458864954545
15.0,7.0,78.0,0.461004136364
15.0,7.0,79.0,0.462134045455
15.0,7.0,80.0,0.464836863636
15.0,7.0,81.0,0.468635590909
15.0,7.0,82.0,0.462781636364
15.0,7.0,83.0,0.456236136364
15.0,7.0,84.0,0.458570863636
15.0,7.0,85.0,0.4740235
15.0,7.0,86.0,0.496106818182
15.0,7.0,87.0,0.513706863636
15.0,7.0,88.0,0.524479590909
15.0,7.0,89.0,0.517808318182
15.0,7.0,90.0,0.505238818182
15.0,7.0,91.0,0.494575363636
15.0,7.0,92.0,0.483598909091
15.0,7.0,93.0,0.469860681818
15.0,7.0,94.0,0.446474909091
15.0,7.0,95.0,0.414756045455
15.0,7.0,96.0,0.375164909091
15.0,7.0,97.0,0.326582545455
15.0,7.0,98.0,0.270389681818
15.0,7.0,99.0,0.217838818182
15.0,7.0,100.0,0.165938136364
16.0,7.0,1.0,0.175171818182
16.0,7.0,2.0,0.222092772727
16.0,7.0,3.0,0.275784545455
16.0,7.0,4.0,0.322943909091
16.0,7.0,5.0,0.361073772727
16.0,7.0,6.0,0.393873227273
16.0,7.0,7.0,0.427833454545
16.0,7.0,8.0,0.462406181818
16.0,7.0,9.0,0.497797818182
16.0,7.0,10.0,0.527464090909
16.0,7.0,11.0,0.543045545455
16.0,7.0,12.0,0.545976318182
16.0,7.0,13.0,0.538991909091
16.0,7.0,14.0,0.525367136364
16.0,7.0,15.0,0.510541136364
16.0,7.0,16.0,0.498691
16.0,7.0,17.0,0.492167136364
16.0,7.0,18.0,0.488311863636
16.0,7.0,19.0,0.485274772727
16.0,7.0,20.0,0.481804636364
16.0,7.0,21.0,0.477985818182
16.0,7.0,22.0,0.474703454545
16.0,7.0,23.0,0.474238318182
16.0,7.0,24.0,0.474339772727
16.0,7.0,25.0,0.474992909091
16.0,7.0,26.0,0.473750681818
16.0,7.0,27.0,0.470203454545
16.0,7.0,28.0,0.465657772727
16.0,7.0,29.0,0.463360272727
16.0,7.0,30.0,0.4646785
16.0,7.0,31.0,0.467472454545
16.0,7.0,32.0,0.474472272727
16.0,7.0,33.0,0.4881735
16.0,7.0,34.0,0.505873363636
16.0,7.0,35.0,0.524693090909
16.0,7.0,36.0,0.541896590909
16.0,7.0,37.0,0.558493454545
16.0,7.0,38.0,0.572442136364
16.0,7.0,39.0,0.581334727273
16.0,7.0,40.0,0.5874055
16.0,7.0,41.0,0.592509227273
16.0,7.0,42.0,0.598392363636
16.0,7.0,43.0,0.602657909091
16.0,7.0,44.0,0.605076181818
16.0,7.0,45.0,0.609188772727
16.0,7.0,46.0,0.613730454545
16.0,7.0,47.0,0.616193363636
16.0,7.0,48.0,0.613247818182
16.0,7.0,49.0,0.605845409091
16.0,7.0,50.0,0.597701772727
16.0,7.0,51.0,0.593444318182
16.0,7.0,52.0,0.592694227273
16.0,7.0,53.0,0.592689272727
16.0,7.0,54.0,0.591789045455
16.0,7.0,55.0,0.591289045455
16.0,7.0,56.0,0.593592227273
16.0,7.0,57.0,0.597731727273
16.0,7.0,58.0,0.602422409091
16.0,7.0,59.0,0.606681181818
16.0,7.0,60.0,0.609924909091
16.0,7.0,61.0,0.610939545455
16.0,7.0,62.0,0.610536227273
16.0,7.0,63.0,0.610654
16.0,7.0,64.0,0.608500454545
16.0,7.0,65.0,0.6026785
16.0,7.0,66.0,0.592023409091
16.0,7.0,67.0,0.579444454545
16.0,7.0,68.0,0.567273545455
16.0,7.0,69.0,0.553637454545
16.0,7.0,70.0,0.538137454545
16.0,7.0,71.0,0.522509409091
16.0,7.0,72.0,0.510295954545
16.0,7.0,73.0,0.502867
16.0,7.0,74.0,0.499366
16.0,7.0,75.0,0.499514
16.0,7.0,76.0,0.500639409091
16.0,7.0,77.0,0.505913909091
16.0,7.0,78.0,0.513701136364
16.0,7.0,79.0,0.520917363636
16.0,7.0,80.0,0.525550136364
16.0,7.0,81.0,0.529060545455
16.0,7.0,82.0,0.532736954545
16.0,7.0,83.0,0.536605545455
16.0,7.0,84.0,0.541654272727
16.0,7.0,85.0,0.549546636364
16.0,7.0,86.0,0.558328136364
16.0,7.0,87.0,0.564731136364
16.0,7.0,88.0,0.567095636364
16.0,7.0,89.0,0.559922272727
16.0,7.0,90.0,0.544104090909
16.0,7.0,91.0,0.522002318182
16.0,7.0,92.0,0.494968272727
16.0,7.0,93.0,0.467643954545
16.0,7.0,94.0,0.4396465
16.0,7.0,95.0,0.409675045455
16.0,7.0,96.0,0.371207318182
16.0,7.0,97.0,0.329035
16.0,7.0,98.0,0.280967136364
16.0,7.0,99.0,0.230298727273
16.0,7.0,100.0,0.178614090909
17.0,7.0,1.0,0.177852590909
17.0,7.0,2.0,0.211819636364
17.0,7.0,3.0,0.244779909091
17.0,7.0,4.0,0.274010590909
17.0,7.0,5.0,0.3016385
17.0,7.0,6.0,0.325338772727
17.0,7.0,7.0,0.343261636364
17.0,7.0,8.0,0.356764363636
17.0,7.0,9.0,0.365969363636
17.0,7.0,10.0,0.371488636364
17.0,7.0,11.0,0.368593409091
17.0,7.0,12.0,0.360210636364
17.0,7.0,13.0,0.350723272727
17.0,7.0,14.0,0.344603909091
17.0,7.0,15.0,0.3421755
17.0,7.0,16.0,0.348365545455
17.0,7.0,17.0,0.356643181818
17.0,7.0,18.0,0.359523181818
17.0,7.0,19.0,0.359935590909
17.0,7.0,20.0,0.360581954545
17.0,7.0,21.0,0.361411272727
17.0,7.0,22.0,0.359771818182
17.0,7.0,23.0,0.356226772727
17.0,7.0,24.0,0.351686181818
17.0,7.0,25.0,0.347865454545
17.0,7.0,26.0,0.344422090909
17.0,7.0,27.0,0.345346545455
17.0,7.0,28.0,0.350717909091
17.0,7.0,29.0,0.359278181818
17.0,7.0,30.0,0.368252772727
17.0,7.0,31.0,0.374334909091
17.0,7.0,32.0,0.382546045455
17.0,7.0,33.0,0.394201727273
17.0,7.0,34.0,0.410068
17.0,7.0,35.0,0.428568545455
17.0,7.0,36.0,0.447866409091
17.0,7.0,37.0,0.471968954545
17.0,7.0,38.0,0.497524136364
17.0,7.0,39.0,0.520414
17.0,7.0,40.0,0.537441409091
17.0,7.0,41.0,0.550507772727
17.0,7.0,42.0,0.55746
17.0,7.0,43.0,0.561130045455
17.0,7.0,44.0,0.558976863636
17.0,7.0,45.0,0.554121545455
17.0,7.0,46.0,0.552207545455
17.0,7.0,47.0,0.550497181818
17.0,7.0,48.0,0.547302136364
17.0,7.0,49.0,0.539157181818
17.0,7.0,50.0,0.530140227273
17.0,7.0,51.0,0.521245954545
17.0,7.0,52.0,0.512500181818
17.0,7.0,53.0,0.503770227273
17.0,7.0,54.0,0.493217181818
17.0,7.0,55.0,0.481405545455
17.0,7.0,56.0,0.471956181818
17.0,7.0,57.0,0.468224772727
17.0,7.0,58.0,0.468291636364
17.0,7.0,59.0,0.468272863636
17.0,7.0,60.0,0.467122454545
17.0,7.0,61.0,0.466288590909
17.0,7.0,62.0,0.464705863636
17.0,7.0,63.0,0.457988136364
17.0,7.0,64.0,0.452349363636
17.0,7.0,65.0,0.448296863636
17.0,7.0,66.0,0.437597727273
17.0,7.0,67.0,0.433230272727
17.0,7.0,68.0,0.430924590909
17.0,7.0,69.0,0.423692772727
17.0,7.0,70.0,0.418031318182
17.0,7.0,71.0,0.414910454545
17.0,7.0,72.0,0.412677727273
17.0,7.0,73.0,0.415863045455
17.0,7.0,74.0,0.418288181818
17.0,7.0,75.0,0.418622545455
17.0,7.0,76.0,0.418703772727
17.0,7.0,77.0,0.417440227273
17.0,7.0,78.0,0.411006090909
17.0,7.0,79.0,0.397418181818
17.0,7.0,80.0,0.376287545455
17.0,7.0,81.0,0.360047772727
17.0,7.0,82.0,0.348003181818
17.0,7.0,83.0,0.344344863636
17.0,7.0,84.0,0.340896772727
17.0,7.0,85.0,0.345006545455
17.0,7.0,86.0,0.356397
17.0,7.0,87.0,0.3628285
17.0,7.0,88.0,0.3653585
17.0,7.0,89.0,0.3467
17.0,7.0,90.0,0.322257818182
17.0,7.0,91.0,0.315563909091
17.0,7.0,92.0,0.332020818182
17.0,7.0,93.0,0.343516045455
17.0,7.0,94.0,0.347325636364
17.0,7.0,95.0,0.338529454545
17.0,7.0,96.0,0.334554272727
17.0,7.0,97.0,0.321898272727
17.0,7.0,98.0,0.286721909091
17.0,7.0,99.0,0.229297136364
17.0,7.0,100.0,0.165889636364
18.0,7.0,1.0,0.1761115
18.0,7.0,2.0,0.212019
18.0,7.0,3.0,0.250434772727
18.0,7.0,4.0,0.278237454545
18.0,7.0,5.0,0.300757590909
18.0,7.0,6.0,0.321142590909
18.0,7.0,7.0,0.341118727273
18.0,7.0,8.0,0.355981045455
18.0,7.0,9.0,0.365481318182
18.0,7.0,10.0,0.374320954545
18.0,7.0,11.0,0.383294681818
18.0,7.0,12.0,0.3888725
18.0,7.0,13.0,0.391898227273
18.0,7.0,14.0,0.3925195
18.0,7.0,15.0,0.391614272727
18.0,7.0,16.0,0.391389227273
18.0,7.0,17.0,0.387381272727
18.0,7.0,18.0,0.379991363636
18.0,7.0,19.0,0.370431318182
18.0,7.0,20.0,0.362118681818
18.0,7.0,21.0,0.358482454545
18.0,7.0,22.0,0.362694863636
18.0,7.0,23.0,0.369589681818
18.0,7.0,24.0,0.375938954545
18.0,7.0,25.0,0.381871636364
18.0,7.0,26.0,0.3863755
18.0,7.0,27.0,0.389690545455
18.0,7.0,28.0,0.392130909091
18.0,7.0,29.0,0.394858090909
18.0,7.0,30.0,0.398355636364
18.0,7.0,31.0,0.400178636364
18.0,7.0,32.0,0.402112954545
18.0,7.0,33.0,0.406221181818
18.0,7.0,34.0,0.412924363636
18.0,7.0,35.0,0.420704681818
18.0,7.0,36.0,0.428929636364
18.0,7.0,37.0,0.433172772727
18.0,7.0,38.0,0.439374090909
18.0,7.0,39.0,0.447459590909
18.0,7.0,40.0,0.4573805
18.0,7.0,41.0,0.468153545455
18.0,7.0,42.0,0.480651772727
18.0,7.0,43.0,0.492791863636
18.0,7.0,44.0,0.505414636364
18.0,7.0,45.0,0.516538227273
18.0,7.0,46.0,0.524945772727
18.0,7.0,47.0,0.530236772727
18.0,7.0,48.0,0.5333235
18.0,7.0,49.0,0.532909045455
18.0,7.0,50.0,0.530130681818
18.0,7.0,51.0,0.527374454545
18.0,7.0,52.0,0.5245745
18.0,7.0,53.0,0.519339590909
18.0,7.0,54.0,0.512075
18.0,7.0,55.0,0.504005045455
18.0,7.0,56.0,0.497692909091
18.0,7.0,57.0,0.492925
18.0,7.0,58.0,0.486334363636
18.0,7.0,59.0,0.480067590909
18.0,7.0,60.0,0.477703818182
18.0,7.0,61.0,0.478138727273
18.0,7.0,62.0,0.474339636364
18.0,7.0,63.0,0.468279727273
18.0,7.0,64.0,0.464469590909
18.0,7.0,65.0,0.462391272727
18.0,7.0,66.0,0.462608590909
18.0,7.0,67.0,0.463023227273
18.0,7.0,68.0,0.460790136364
18.0,7.0,69.0,0.457997
18.0,7.0,70.0,0.454687181818
18.0,7.0,71.0,0.449312954545
18.0,7.0,72.0,0.4390765
18.0,7.0,73.0,0.428867272727
18.0,7.0,74.0,0.422027954545
18.0,7.0,75.0,0.417565454545
18.0,7.0,76.0,0.412218045455
18.0,7.0,77.0,0.404931727273
18.0,7.0,78.0,0.399839863636
18.0,7.0,79.0,0.396731909091
18.0,7.0,80.0,0.393225590909
18.0,7.0,81.0,0.388349045455
18.0,7.0,82.0,0.383083181818
18.0,7.0,83.0,0.382993136364
18.0,7.0,84.0,0.389164454545
18.0,7.0,85.0,0.398856909091
18.0,7.0,86.0,0.409430863636
18.0,7.0,87.0,0.417969090909
18.0,7.0,88.0,0.426662772727
18.0,7.0,89.0,0.434760454545
18.0,7.0,90.0,0.433996681818
18.0,7.0,91.0,0.423454636364
18.0,7.0,92.0,0.408666454545
18.0,7.0,93.0,0.393020681818
18.0,7.0,94.0,0.372576045455
18.0,7.0,95.0,0.347988409091
18.0,7.0,96.0,0.321673954545
18.0,7.0,97.0,0.292305681818
18.0,7.0,98.0,0.257973454545
18.0,7.0,99.0,0.214289818182
18.0,7.0,100.0,0.169085772727
19.0,7.0,1.0,0.172010045455
19.0,7.0,2.0,0.232488954545
19.0,7.0,3.0,0.294107909091
19.0,7.0,4.0,0.347654181818
19.0,7.0,5.0,0.391305045455
19.0,7.0,6.0,0.420938818182
19.0,7.0,7.0,0.438227454545
19.0,7.0,8.0,0.457601318182
19.0,7.0,9.0,0.482367045455
19.0,7.0,10.0,0.510256590909
19.0,7.0,11.0,0.536819318182
19.0,7.0,12.0,0.561414909091
19.0,7.0,13.0,0.576315409091
19.0,7.0,14.0,0.585285727273
19.0,7.0,15.0,0.585046909091
19.0,7.0,16.0,0.580465909091
19.0,7.0,17.0,0.568363909091
19.0,7.0,18.0,0.548193863636
19.0,7.0,19.0,0.522171227273
19.0,7.0,20.0,0.500850818182
19.0,7.0,21.0,0.487354727273
19.0,7.0,22.0,0.486306909091
19.0,7.0,23.0,0.496795545455
19.0,7.0,24.0,0.513418727273
19.0,7.0,25.0,0.529136909091
19.0,7.0,26.0,0.541320863636
19.0,7.0,27.0,0.549239727273
19.0,7.0,28.0,0.553340181818
19.0,7.0,29.0,0.549928318182
19.0,7.0,30.0,0.547757454545
19.0,7.0,31.0,0.545411454545
19.0,7.0,32.0,0.541161045455
19.0,7.0,33.0,0.532910954545
19.0,7.0,34.0,0.525742954545
